transacted_price,area_sqm,property_type,tenure,sale_date_raw,planning_area,project_name,sale_month,project_age_years
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-21,CANBERRA,PARC CANBERRA,2024-01,0
1003000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jul-21,CANBERRA,PARC CANBERRA,2024-01,0
1030000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jul-21,CANBERRA,PARC CANBERRA,2024-01,0
1057000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jul-21,CANBERRA,PARC CANBERRA,2024-01,0
1053000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jun-21,CANBERRA,PARC CANBERRA,2024-01,0
1014000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jun-21,CANBERRA,PARC CANBERRA,2024-01,0
1007000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jun-21,CANBERRA,PARC CANBERRA,2024-01,0
1020000,88.0,Executive Condominium,99 yrs lease commencing from 2018,May-21,CANBERRA,PARC CANBERRA,2024-01,0
1012000,86.0,Executive Condominium,99 yrs lease commencing from 2018,May-21,CANBERRA,PARC CANBERRA,2024-01,0
1009000,88.0,Executive Condominium,99 yrs lease commencing from 2018,May-21,CANBERRA,PARC CANBERRA,2024-01,0
1045000,88.0,Executive Condominium,99 yrs lease commencing from 2018,May-21,CANBERRA,PARC CANBERRA,2024-01,0
1069000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Apr-21,CANBERRA,PARC CANBERRA,2024-01,0
1012000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Apr-21,CANBERRA,PARC CANBERRA,2024-01,0
1036000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Apr-21,CANBERRA,PARC CANBERRA,2024-01,0
1022000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Apr-21,CANBERRA,PARC CANBERRA,2024-01,0
1053000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Apr-21,CANBERRA,PARC CANBERRA,2024-01,0
1022000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1057000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1022000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1022000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1003000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1030000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1007000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Mar-21,CANBERRA,PARC CANBERRA,2024-01,0
1057000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Feb-21,CANBERRA,PARC CANBERRA,2024-01,0
1012000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Feb-21,CANBERRA,PARC CANBERRA,2024-01,0
1047000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Feb-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Feb-21,CANBERRA,PARC CANBERRA,2024-01,0
1061000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Feb-21,CANBERRA,PARC CANBERRA,2024-01,0
1144000,93.0,Executive Condominium,99 yrs lease commencing from 2018,Feb-21,CANBERRA,PARC CANBERRA,2024-01,0
1009000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1045000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1009000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1061000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1050000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1057000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1032000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1031000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1115000,93.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1014000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1022000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1039000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1067000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1039000,86.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1053000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1148000,93.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1030000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1030000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1050000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Jan-21,CANBERRA,PARC CANBERRA,2024-01,0
1001900,88.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1026000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1043000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1166000,93.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1022000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1016000,88.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1136000,93.0,Executive Condominium,99 yrs lease commencing from 2018,Dec-20,CANBERRA,PARC CANBERRA,2024-01,0
1496000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Jul-25,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1351000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-25,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1518000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-24,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1436000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Oct-24,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1398000,86.0,Executive Condominium,99 yrs lease commencing from 2020,May-24,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1528000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-24,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1308000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-24,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1288000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-23,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1379000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-23,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1438000,99.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-23,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1185000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-23,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1157000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1150000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1333000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1334000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Aug-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1496000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Jun-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1145000,82.0,Executive Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1532000,116.0,Executive Condominium,99 yrs lease commencing from 2020,May-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1134000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1569000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1262000,99.0,Executive Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1612000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Apr-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1352000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1586000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1563000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1060000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1698000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1795000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1070000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1198000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1066000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1077000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1687000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1047000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1122000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1130000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1112000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1180000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1064000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1579000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1666000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Mar-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1524000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1587000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1124000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1562000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1148000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1171000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1299000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1333000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1307000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1136000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1183000,99.0,Executive Condominium,99 yrs lease commencing from 2020,Feb-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1152000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1116000,99.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1308000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1227000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1603000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1107000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1073000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1117000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1111000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1667000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1036000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1049000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1085000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1113000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1596000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1180000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1119000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1129000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1022000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1235000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Jan-22,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1046000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1205000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
982000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1153000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1158000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1163000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1101000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1207000,99.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1096000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1248000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1075000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1117000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1070000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1445000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1068000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1110000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1604000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1130000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1110000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1463000,112.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1677000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1052000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Dec-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1126000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1453000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1140000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1565000,112.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1070000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1083000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1531000,112.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1136000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1545000,116.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1096000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1120000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1167000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
940000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1108000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1216000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1823000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1005000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Nov-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1151000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Oct-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1274000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Oct-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1751000,130.0,Executive Condominium,99 yrs lease commencing from 2020,Oct-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1013000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Oct-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1111000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Oct-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1005000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1050000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
968000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1037000,82.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1294000,97.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
1098000,86.0,Executive Condominium,99 yrs lease commencing from 2020,Sep-21,CANBERRA,PROVENCE RESIDENCE,2024-01,0
